Filtering the log data using "subsystem CONTAINS "dev.contextify""
Timestamp               Ty Process[PID:TID]
2025-11-14 22:49:52.712 I  Contextify[90620:138327f] [dev.contextify:ProjectSwitcher] [ORPHAN-TAB-HIDE] action=show project=DA6BA274-7206-4FB9-A61B-D57B13416325
2025-11-14 22:49:52.712 I  Contextify[90620:138327f] [dev.contextify:ProjectSwitcher] [ORPHAN-TAB-HIDE] action=show project=602BFA61-35AB-4808-BF65-0EAA2DF3A4BB
2025-11-14 22:49:52.712 I  Contextify[90620:138327f] [dev.contextify:ProjectSwitcher] [ORPHAN-TAB-HIDE] action=show project=C2AD1C1F-82D8-47B7-B473-EC8192A580CF
2025-11-14 22:49:52.712 I  Contextify[90620:138327f] [dev.contextify:ProjectSwitcher] [ORPHAN-TAB-HIDE] action=show project=1E712698-2F4A-4BBB-91A4-50EC0140F018
2025-11-14 22:49:52.712 I  Contextify[90620:138327f] [dev.contextify:ProjectSwitcher] [ORPHAN-TAB-HIDE] action=show project=EF2DC45A-0C6B-4395-B9F4-1E7CE6FFDF97
2025-11-14 22:49:52.712 I  Contextify[90620:138327f] [dev.contextify:ProjectSwitcher] [ORPHAN-TAB-HIDE] action=show project=83D643C6-3DD6-48E8-A1F5-B899E9EEA0E9
2025-11-14 22:49:52.712 I  Contextify[90620:138327f] [dev.contextify:ProjectSwitcher] [ORPHAN-TAB-HIDE] action=show project=5D91FD9A-539B-4DE3-BF6A-9614FA871958
2025-11-14 22:49:52.712 I  Contextify[90620:138327f] [dev.contextify:ProjectSwitcher] [ORPHAN-TAB-HIDE] action=show project=3FC80071-3F06-47CB-A6B4-1FD010BC758D
2025-11-14 22:49:52.712 I  Contextify[90620:138327f] [dev.contextify:ProjectSwitcher] [ORPHAN-TAB-HIDE] action=show project=616CF11C-94DF-49A6-A362-DCD4AC84859E
2025-11-14 22:49:52.712 I  Contextify[90620:138327f] [dev.contextify:ProjectSwitcher] ProjectSwitcher: projects=17 (hidden=0)
2025-11-14 22:49:52.712 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: 2A3837A6-02E0-47E4-B12C-9E8C3AB1ADD8
2025-11-14 22:49:52.713 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project 2A3837A6-02E0-47E4-B12C-9E8C3AB1ADD8
2025-11-14 22:49:52.713 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project 2A3837A6-02E0-47E4-B12C-9E8C3AB1ADD8
2025-11-14 22:49:52.713 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project 2A3837A6-02E0-47E4-B12C-9E8C3AB1ADD8
2025-11-14 22:49:52.713 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: /Users/rob/code/projects/contextify
2025-11-14 22:49:52.713 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project /Users/rob/code/projects/contextify
2025-11-14 22:49:52.713 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project /Users/rob/code/projects/contextify
2025-11-14 22:49:52.713 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project /Users/rob/code/projects/contextify
2025-11-14 22:49:52.713 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: /Users/rob/code/consulting/cloaked-email-litigation
2025-11-14 22:49:52.713 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project /Users/rob/code/consulting/cloaked-email-litigation
2025-11-14 22:49:52.713 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project /Users/rob/code/consulting/cloaked-email-litigation
2025-11-14 22:49:52.713 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project /Users/rob/code/consulting/cloaked-email-litigation
2025-11-14 22:49:52.713 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: /Users/rob/code/projects/contextify-worker-bee
2025-11-14 22:49:52.713 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project /Users/rob/code/projects/contextify-worker-bee
2025-11-14 22:49:52.713 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project /Users/rob/code/projects/contextify-worker-bee
2025-11-14 22:49:52.713 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project /Users/rob/code/projects/contextify-worker-bee
2025-11-14 22:49:52.713 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: /Users/rob/code/personal/job-hunt-2025
2025-11-14 22:49:52.714 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project /Users/rob/code/personal/job-hunt-2025
2025-11-14 22:49:52.714 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project /Users/rob/code/personal/job-hunt-2025
2025-11-14 22:49:52.714 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project /Users/rob/code/personal/job-hunt-2025
2025-11-14 22:49:52.714 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: /Users/rob/code/personal/correspondence/oregon-employment-dept
2025-11-14 22:49:52.714 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project /Users/rob/code/personal/correspondence/oregon-employment-dept
2025-11-14 22:49:52.714 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project /Users/rob/code/personal/correspondence/oregon-employment-dept
2025-11-14 22:49:52.714 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project /Users/rob/code/personal/correspondence/oregon-employment-dept
2025-11-14 22:49:52.714 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: /Users/rob/Desktop/Video/Star Wars/Star Wars Episode I The Phantom Menace (1999) [1080p]
2025-11-14 22:49:52.714 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project /Users/rob/Desktop/Video/Star Wars/Star Wars Episode I The Phantom Menace (1999) [1080p]
2025-11-14 22:49:52.714 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project /Users/rob/Desktop/Video/Star Wars/Star Wars Episode I The Phantom Menace (1999) [1080p]
2025-11-14 22:49:52.714 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project /Users/rob/Desktop/Video/Star Wars/Star Wars Episode I The Phantom Menace (1999) [1080p]
2025-11-14 22:49:52.714 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: /Users/rob/code/projects/cli-ai-setup
2025-11-14 22:49:52.714 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project /Users/rob/code/projects/cli-ai-setup
2025-11-14 22:49:52.714 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project /Users/rob/code/projects/cli-ai-setup
2025-11-14 22:49:52.714 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project /Users/rob/code/projects/cli-ai-setup
2025-11-14 22:49:52.714 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: /Users/rob/code/personal/recovery
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project /Users/rob/code/personal/recovery
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project /Users/rob/code/personal/recovery
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project /Users/rob/code/personal/recovery
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: /Users/rob/code
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project /Users/rob/code
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project /Users/rob/code
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project /Users/rob/code
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: /Users/rob/code/personal
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project /Users/rob/code/personal
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project /Users/rob/code/personal
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project /Users/rob/code/personal
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: /Users/rob/code/projects
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project /Users/rob/code/projects
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project /Users/rob/code/projects
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project /Users/rob/code/projects
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: /Users/rob/code/projects/banagale.com
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project /Users/rob/code/projects/banagale.com
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project /Users/rob/code/projects/banagale.com
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project /Users/rob/code/projects/banagale.com
2025-11-14 22:49:52.715 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: /Users/rob/code/personal/correspondence
2025-11-14 22:49:52.716 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project /Users/rob/code/personal/correspondence
2025-11-14 22:49:52.716 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project /Users/rob/code/personal/correspondence
2025-11-14 22:49:52.716 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project /Users/rob/code/personal/correspondence
2025-11-14 22:49:52.716 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: /Users/rob
2025-11-14 22:49:52.716 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project /Users/rob
2025-11-14 22:49:52.716 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project /Users/rob
2025-11-14 22:49:52.716 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project /Users/rob
2025-11-14 22:49:52.716 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: /Users/rob/code/personal/job-hunt-2025/interviews
2025-11-14 22:49:52.716 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project /Users/rob/code/personal/job-hunt-2025/interviews
2025-11-14 22:49:52.716 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project /Users/rob/code/personal/job-hunt-2025/interviews
2025-11-14 22:49:52.716 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project /Users/rob/code/personal/job-hunt-2025/interviews
2025-11-14 22:49:52.716 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: /Users/rob/code/projects/webviewer
2025-11-14 22:49:52.716 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 0 transcripts for project /Users/rob/code/projects/webviewer
2025-11-14 22:49:52.716 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 0 targets from 0 total transcripts for project /Users/rob/code/projects/webviewer
2025-11-14 22:49:52.716 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] No partial transcripts to process, bailing out for project /Users/rob/code/projects/webviewer
2025-11-14 22:49:52.716 I  Contextify[90620:138330c] [dev.contextify:FastPathIngestion] [FAST-PATH-PREVIEW-DONE] duration_ms=4 projects=17
2025-11-14 22:49:52.733 I  Contextify[90620:138327f] [dev.contextify:WelcomeModal] [WMODAL-BARS] Showing progress bars: 16/16 projects
2025-11-14 22:49:52.743 I  Contextify[90620:138330c] [dev.contextify:ProjectDiscovery] Starting project discovery
2025-11-14 22:49:52.744 I  Contextify[90620:138327f] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 22:49:52.752 Df Contextify[90620:138330c] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/projects/webviewer: 3 transcripts, 0 entries, providers: <private>
2025-11-14 22:49:52.752 Df Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/personal/job-hunt-2025/interviews: 1 transcripts, 0 entries, providers: <private>
2025-11-14 22:49:52.752 Df Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob: 5 transcripts, 0 entries, providers: <private>
2025-11-14 22:49:52.752 Df Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/personal/job-hunt-2025: 15 transcripts, 0 entries, providers: <private>
2025-11-14 22:49:52.753 Df Contextify[90620:138330c] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/personal/correspondence: 7 transcripts, 0 entries, providers: <private>
2025-11-14 22:49:52.753 Df Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/projects/contextify: 527 transcripts, 0 entries, providers: <private>
2025-11-14 22:49:52.754 Df Contextify[90620:138330c] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/consulting/cloaked-email-litigation: 29 transcripts, 0 entries, providers: <private>
2025-11-14 22:49:52.754 Df Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/projects/banagale.com: 3 transcripts, 0 entries, providers: <private>
2025-11-14 22:49:52.754 Df Contextify[90620:13832e8] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/projects: 6 transcripts, 0 entries, providers: <private>
2025-11-14 22:49:52.754 Df Contextify[90620:13832cc] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/personal: 1 transcripts, 0 entries, providers: <private>
2025-11-14 22:49:52.754 Df Contextify[90620:138330c] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code: 3 transcripts, 0 entries, providers: <private>
2025-11-14 22:49:52.754 Df Contextify[90620:138330c] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/projects/contextify-worker-bee: 9 transcripts, 0 entries, providers: <private>
2025-11-14 22:49:52.755 Df Contextify[90620:13832e8] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/personal/recovery: 4 transcripts, 0 entries, providers: <private>
