Filtering the log data using "subsystem CONTAINS "dev.contextify""
Timestamp               Ty Process[PID:TID]
2025-11-14 23:08:05.969 I  Contextify[2111:138fcd3] [dev.contextify:StartupCoordinator] [UIOPT-COORD-PUBLISH-DEDUPE] Not a duplicate, continuing...
2025-11-14 23:08:05.969 I  Contextify[2111:138fcd3] [dev.contextify:StartupCoordinator] [UIOPT-COORD-PUBLISH-SIG] Updating lastSignature...
2025-11-14 23:08:05.969 I  Contextify[2111:138fcd3] [dev.contextify:StartupCoordinator] [UIOPT-COORD-PUBLISH-SIG] Signature updated in 0ms
2025-11-14 23:08:05.969 I  Contextify[2111:138fcd3] [dev.contextify:StartupCoordinator] [UIOPT-COORD-PUBLISH-CURRENT] Setting self.current...
2025-11-14 23:08:05.969 I  Contextify[2111:138fcd3] [dev.contextify:StartupCoordinator] [UIOPT-COORD-PUBLISH-CURRENT] Current set in 0ms
2025-11-14 23:08:05.969 I  Contextify[2111:138fcd3] [dev.contextify:StartupCoordinator] [UIOPT-COORD-PUBLISH-NOTIF] Posting NotificationCenter notification...
2025-11-14 23:08:05.969 I  Contextify[2111:138fcd3] [dev.contextify:StartupCoordinator] [UIOPT-COORD-PUBLISH-NOTIF] Notification posted in 0ms
2025-11-14 23:08:05.970 I  Contextify[2111:138fcd3] [dev.contextify:StartupCoordinator] [UIOPT-COORD-PUBLISH-FUNC-DONE] publishContext() complete in 1ms
2025-11-14 23:08:05.970 I  Contextify[2111:138fcd3] [dev.contextify:StartupCoordinator] 📢 [COORD-PUBLISH-DONE] Publish complete in <private>s | Total: <private>s
2025-11-14 23:08:05.970 I  Contextify[2111:138fcd3] [dev.contextify:StartupCoordinator] [SUMM-COORD] ActiveProjectContext published, subscribers should receive update
2025-11-14 23:08:05.970 I  Contextify[2111:138fcd3] [dev.contextify:StartupCoordinator] [UIOPT-COORD-PUBLISH-DONE] Publish complete in 1ms
2025-11-14 23:08:05.970 Df Contextify[2111:138fcd3] [dev.contextify:StartupCoordinator] ✅ [COORD-END] Switched to: <private> (id: 11214BDD-9180-4CD5-B483-6E6C6E90594B) in <private>s
2025-11-14 23:08:05.970 I  Contextify[2111:138fcd3] [dev.contextify:StartupCoordinator] [UIOPT-COORD-DONE] Total switchProject() time: 18ms
2025-11-14 23:08:05.970 I  Contextify[2111:1390109] [dev.contextify:ProjectSwitcher] [UIOPT-SWITCH-COORD-DONE] StartupCoordinator.switchProject() completed in 30ms
2025-11-14 23:08:05.970 I  Contextify[2111:1390109] [dev.contextify:ProjectSwitcher] [UIOPT-SWITCH-TASK-DONE] Detached task completed in 32ms
2025-11-14 23:08:05.971 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🔄 [SWITCH-START] Project switch to <private> (id: 11214BDD-9180-4CD5-B483-6E6C6E90594B)
2025-11-14 23:08:05.971 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [SUMM-MONITOR] ConversationMonitor received context update for: <private> (id: <private>)
2025-11-14 23:08:05.971 I  Contextify[2111:1390109] [dev.contextify:ProjectDiscovery] Starting project discovery
2025-11-14 23:08:05.971 I  Contextify[2111:138fcd3] [dev.contextify:ProjectSwitcher] [SWITCHER-REFRESH] Starting refresh of project list
2025-11-14 23:08:05.971 I  Contextify[2111:138fcd3] [dev.contextify:ProjectSwitcher] [SWITCHER-SORT-START] Querying projects sorted by activity
2025-11-14 23:08:05.972 I  Contextify[2111:138fcd3] [dev.contextify:ProjectSwitcher] [SWITCHER-SORT-QUERY] Got 17 projects from DB
2025-11-14 23:08:05.972 I  Contextify[2111:138fcd3] [dev.contextify:ProjectSwitcher] [SWITCHER-SORT-DEBUG] Projects with display_order: 17, without: 0
2025-11-14 23:08:05.972 I  Contextify[2111:138fcd3] [dev.contextify:ProjectSwitcher] [SWITCHER-SORTED] Tab order (first 10): /Users/rob/Library/Containers/PeterPym.Contextify.Debug/Data [order=0] | /Users/rob/code/projects/contextify [order=1] | /Users/rob/code/consulting/cloaked-email-litigation [order=2] | /Users/rob/code/projects/contextify-worker-bee [order=3] | /Users/rob/code/personal/job-hunt-2025 [order=4] | /Users/rob/code/personal/correspondence/oregon-employment-dept [order=5] | /Users/rob/Desktop/Video/Star Wars/Star Wars Episode I The Phantom Menace (1999) [1080p] [order=6] | /Users/rob/code/projects/cli-ai-setup [order=7] | /Users/rob/code/personal/recovery [order=8] | /Users/rob/code [order=9]
2025-11-14 23:08:05.973 I  Contextify[2111:138fcd3] [dev.contextify:Watcher] Git monitoring disabled (App Store build)
2025-11-14 23:08:05.973 I  Contextify[2111:138fcd3] [dev.contextify:Lifecycle] ✅ HUDViewModel: Updated to project: <private> (branch: <private>)
2025-11-14 23:08:05.975 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🛑 [SWITCH-STOP] Stopping monitoring (elapsed: <private>s)
2025-11-14 23:08:05.975 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [TIMELINE-STOP] Stopping timeline monitoring
2025-11-14 23:08:05.975 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🛑 [SWITCH-STOP-DONE] Stop complete in <private>s
2025-11-14 23:08:05.975 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🧹 [SWITCH-CLEAR] Clearing entries (elapsed: <private>s)
2025-11-14 23:08:05.975 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [TIMELINE-APPEND] setEntries 0 (primer)
2025-11-14 23:08:05.976 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [VIEWPORT-UPDATE] visibleEntries.count → 0
2025-11-14 23:08:05.976 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🧹 [SWITCH-CLEAR-DONE] Clear complete in <private>s
2025-11-14 23:08:05.976 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🚀 [SWITCH-MONITOR] Starting monitoring (elapsed: <private>s)
2025-11-14 23:08:05.976 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [SUMM-MONITOR] Calling startMonitoring(projectId: 11214BDD-9180-4CD5-B483-6E6C6E90594B)
2025-11-14 23:08:05.976 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [TIMELINE-START] Starting timeline monitoring for project: 11214BDD-9180-4CD5-B483-6E6C6E90594B
2025-11-14 23:08:05.976 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 📊 [MONITOR-ENTRY] startMonitoring called for 11214BDD-9180-4CD5-B483-6E6C6E90594B
2025-11-14 23:08:05.976 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-MONITOR-START] ConversationMonitor.startMonitoring() called for project: 11214BDD-9180-4CD5-B483-6E6C6E90594B
2025-11-14 23:08:05.976 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] ⭐️ [MONITOR-START] Timeline integration starting for project 11214BDD-9180-4CD5-B483-6E6C6E90594B
2025-11-14 23:08:05.976 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🚀 [SWITCH-MONITOR-DONE] Monitor start triggered in <private>s
2025-11-14 23:08:05.976 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] ✅ Project context change complete - monitoring restarted for: 11214BDD-9180-4CD5-B483-6E6C6E90594B
2025-11-14 23:08:05.977 I  Contextify[2111:138fcd3] [dev.contextify:ProjectSwitcher] [SWITCHER-SORT-FROZEN] Deferred tab update while freeze active (tabs=17)
2025-11-14 23:08:05.977 I  Contextify[2111:138fcd3] [dev.contextify:ProjectSwitcher] ProjectSwitcher: projects=17 (hidden=0)
2025-11-14 23:08:05.977 I  Contextify[2111:138fcd3] [dev.contextify:UIRender] [TIMELINE-EMPTY] Showing empty state (isIngesting=false, hasProgress=false)
2025-11-14 23:08:05.974 I  Contextify[2111:1390387] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 530 targets from 530 total transcripts for project 11214BDD-9180-4CD5-B483-6E6C6E90594B
2025-11-14 23:08:05.980 I  Contextify[2111:1390387] [dev.contextify:FastPathIngestion] [FAST-PATH-PROJECT] Processing 5 transcripts for project 11214BDD-9180-4CD5-B483-6E6C6E90594B
2025-11-14 23:08:05.980 I  Contextify[2111:1390387] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript CF2F4B40 notifyUI: true (shouldNotifyUI: true)
2025-11-14 23:08:05.981 I  Contextify[2111:1390388] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript 3CF95F37 notifyUI: false (shouldNotifyUI: true)
2025-11-14 23:08:05.982 I  Contextify[2111:138fcd3] [dev.contextify:UIRender] [UIOPT-FIRST-PAINT] content-empty appear (no entries)
2025-11-14 23:08:05.985 I  Contextify[2111:1390109] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript 8EF1AADC notifyUI: false (shouldNotifyUI: true)
2025-11-14 23:08:05.987 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🏥 Health monitoring stopped
2025-11-14 23:08:05.987 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🔧 [MONITOR-TASK] Background task started (elapsed: <private>s)
2025-11-14 23:08:05.987 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] ✅ [SWITCH-END] Project switch completed in <private>s
2025-11-14 23:08:05.987 I  Contextify[2111:13902bd] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript B54F55E2 notifyUI: false (shouldNotifyUI: true)
2025-11-14 23:08:05.987 I  Contextify[2111:1390389] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript A31599D8 notifyUI: false (shouldNotifyUI: true)
2025-11-14 23:08:05.989 I  Contextify[2111:1390387] [dev.contextify:HooverScheduler] [HOOVER-SCHED-INIT] maxConcurrency=6
2025-11-14 23:08:05.989 I  Contextify[2111:1390387] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] agent-5495764a.jsonl active=1/6 queued=0
2025-11-14 23:08:05.989 I  Contextify[2111:1390387] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: agent-5495764a.jsonl provider: claude.code project: 11214BDD-9180-4CD5-B483-6E6C6E90594B
2025-11-14 23:08:05.992 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:08:05.993 I  Contextify[2111:1390387] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] agent-5495764a.jsonl (cached mtime: 0.000000, current: 1762907745.114983)
2025-11-14 23:08:06.006 Df Contextify[2111:13902bd] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/projects/webviewer: 3 transcripts, 0 entries, providers: <private>
2025-11-14 23:08:06.007 Df Contextify[2111:1390109] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/personal/job-hunt-2025/interviews: 1 transcripts, 0 entries, providers: <private>
2025-11-14 23:08:06.007 Df Contextify[2111:1390389] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob: 5 transcripts, 0 entries, providers: <private>
2025-11-14 23:08:06.008 Df Contextify[2111:1390109] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/personal/job-hunt-2025: 15 transcripts, 0 entries, providers: <private>
2025-11-14 23:08:06.008 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 📁 Project ID set: 11214BDD-9180-4CD5-B483-6E6C6E90594B
2025-11-14 23:08:06.008 Df Contextify[2111:1390389] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/personal/correspondence: 7 transcripts, 0 entries, providers: <private>
2025-11-14 23:08:06.009 I  Contextify[2111:138fcd3] [dev.contextify:StatusBar] StatusBar starting...
2025-11-14 23:08:06.009 I  Contextify[2111:138fcd3] [dev.contextify:StatusBar] StatusBar: 1 queue provider(s) available, starting observation
2025-11-14 23:08:06.009 I  Contextify[2111:138fcd3] [dev.contextify:StatusBar] StatusBar: hoover observation disabled (prevents AsyncStream multi-consumer issue)
2025-11-14 23:08:06.009 Df Contextify[2111:1390389] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/projects/contextify: 530 transcripts, 0 entries, providers: <private>
2025-11-14 23:08:06.010 Df Contextify[2111:13902bd] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/consulting/cloaked-email-litigation: 29 transcripts, 0 entries, providers: <private>
2025-11-14 23:08:06.010 Df Contextify[2111:1390389] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/projects/banagale.com: 3 transcripts, 0 entries, providers: <private>
2025-11-14 23:08:06.011 I  Contextify[2111:1390387] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] agent-5495764a.jsonl: passed
2025-11-14 23:08:06.011 I  Contextify[2111:1390387] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ agent-5495764a.jsonl
2025-11-14 23:08:06.011 Df Contextify[2111:1390109] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/projects: 6 transcripts, 0 entries, providers: <private>
2025-11-14 23:08:06.011 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] ✅ Project 11214BDD-9180-4CD5-B483-6E6C6E90594B verified in database
2025-11-14 23:08:06.011 Df Contextify[2111:13902bd] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/personal: 1 transcripts, 0 entries, providers: <private>
2025-11-14 23:08:06.012 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [GENERATOR-INIT] About to create generator...
2025-11-14 23:08:06.012 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [GENERATOR-INIT] Creating TimelineCacheMissGenerator...
2025-11-14 23:08:06.012 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] ✅ [GENERATOR-INIT] Cache miss generator initialized for new project
2025-11-14 23:08:06.012 Df Contextify[2111:139038b] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code: 3 transcripts, 0 entries, providers: <private>
2025-11-14 23:08:06.012 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🚀 Spawning background tasks for project: 11214BDD-9180-4CD5-B483-6E6C6E90594B
2025-11-14 23:08:06.012 Df Contextify[2111:139038b] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/projects/contextify-worker-bee: 9 transcripts, 0 entries, providers: <private>
2025-11-14 23:08:06.013 Df Contextify[2111:13902bd] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/personal/recovery: 4 transcripts, 0 entries, providers: <private>
2025-11-14 23:08:06.014 Df Contextify[2111:1390109] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/projects/cli-ai-setup: 19 transcripts, 0 entries, providers: <private>
2025-11-14 23:08:06.014 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-FEED-START] Loading initial feed from SQL...
2025-11-14 23:08:06.014 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [TIMELINE-LOAD] primer start; projectId=11214BDD-9180-4CD5-B483-6E6C6E90594B
2025-11-14 23:08:06.015 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-BRANCH] phase → loading
2025-11-14 23:08:06.015 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-FEED-DONE] Feed loaded in 0ms
2025-11-14 23:08:06.015 I  Contextify[2111:138fcd3] [dev.contextify:UIRender] [TIMELINE-EMPTY] Showing empty state (isIngesting=false, hasProgress=false)
2025-11-14 23:08:06.015 Df Contextify[2111:139038b] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/Desktop/Video/Star Wars/Star Wars Episode I The Phantom Menace (1999) [1080p]: 3 transcripts, 0 entries, providers: <private>
2025-11-14 23:08:06.016 Df Contextify[2111:1390389] [dev.contextify:ProjectDiscovery] Metadata for /Users/rob/code/personal/correspondence/oregon-employment-dept: 3 transcripts, 0 entries, providers: <private>
2025-11-14 23:08:06.016 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] SQL-based timeline monitoring started (projectId: 11214BDD-9180-4CD5-B483-6E6C6E90594B)
2025-11-14 23:08:06.016 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] [UIOPT-MONITOR-READY] ConversationMonitor is now monitoring and ready
2025-11-14 23:08:06.017 I  Contextify[2111:138fcd3] [dev.contextify:StatusBar] StatusBar starting...
2025-11-14 23:08:06.017 I  Contextify[2111:138fcd3] [dev.contextify:StatusBar] StatusBar: 2 queue provider(s) available, starting observation
2025-11-14 23:08:06.017 I  Contextify[2111:138fcd3] [dev.contextify:StatusBar] StatusBar: hoover observation disabled (prevents AsyncStream multi-consumer issue)
2025-11-14 23:08:06.019 I  Contextify[2111:138fcd3] [dev.contextify.timeline:ConversationMonitor] 🏥 Health monitoring started
2025-11-14 23:08:06.024 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:08:06.029 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:08:06.036 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:08:06.038 I  Contextify[2111:1390387] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: agent-5495764a.jsonl
2025-11-14 23:08:06.041 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:08:06.043 I  Contextify[2111:1390387] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: CF2F4B40-8AB4-449F-A98E-052E90235557
2025-11-14 23:08:06.043 I  Contextify[2111:1390387] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: CF2F4B40-8AB4-449F-A98E-052E90235557
2025-11-14 23:08:06.043 I  Contextify[2111:1390387] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: CF2F4B40-8AB4-449F-A98E-052E90235557 from checkpoint: 0
2025-11-14 23:08:06.047 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:08:06.054 I  Contextify[2111:138fcd3] [dev.contextify:FolderAccess] Resolved bookmark: source=<private> url=<private> stale=false
2025-11-14 23:08:06.060 I  Contextify[2111:1390387] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 2, outerLoops=2 for transcript: CF2F4B40-8AB4-449F-A98E-052E90235557
2025-11-14 23:08:06.060 I  Contextify[2111:1390387] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: CF2F4B40-8AB4-449F-A98E-052E90235557, checkpoint: 2
2025-11-14 23:08:06.060 I  Contextify[2111:1390387] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=CF2F4B40-8AB4-449F-A98E-052E90235557 entries=0 state=complete
2025-11-14 23:08:06.063 I  Contextify[2111:1390387] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript CF2F4B40-8AB4-449F-A98E-052E90235557: 2 new lines (total: 2) in 20ms (99/s). ingest_state=complete
2025-11-14 23:08:06.063 I  Contextify[2111:1390387] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: CF2F4B40-8AB4-449F-A98E-052E90235557 SHA256: 9b22c7f3
